Survey,ID,Quest,CHOICE,TT1,CONG1,VAR1,TC1,TT2,CONG2,VAR2,TC2,TT3,CONG3,VAR3,TC3,AV1,AV2,AV3,age,edu,edufin,sex,E1,E2,E3,E4,E5,E6,E7
1,2137,4,1,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,44,6,6,2,3,4,5,2,4,4,3
1,2137,5,2,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,44,6,6,2,3,4,5,2,4,4,3
1,2137,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,44,6,6,2,3,4,5,2,4,4,3
1,2137,7,3,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,44,6,6,2,3,4,5,2,4,4,3
1,2137,8,1,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,44,6,6,2,3,4,5,2,4,4,3
1,2137,9,3,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,44,6,6,2,3,4,5,2,4,4,3
1,2139,1,2,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,52,4,4,2,3,4,5,4,5,2,2
1,2139,2,3,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,52,4,4,2,3,4,5,4,5,2,2
1,2139,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,52,4,4,2,3,4,5,4,5,2,2
1,2139,4,2,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,52,4,4,2,3,4,5,4,5,2,2
1,2139,5,1,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,52,4,4,2,3,4,5,4,5,2,2
1,2139,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,52,4,4,2,3,4,5,4,5,2,2
1,2139,7,3,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,52,4,4,2,3,4,5,4,5,2,2
1,2139,8,1,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,52,4,4,2,3,4,5,4,5,2,2
1,2139,9,3,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,52,4,4,2,3,4,5,4,5,2,2
2,2140,1,1,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,44,5,5,1,2,3,4,2,3,2,4
2,2140,2,1,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,44,5,5,1,2,3,4,2,3,2,4
2,2140,3,2,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,44,5,5,1,2,3,4,2,3,2,4
2,2140,4,1,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,44,5,5,1,2,3,4,2,3,2,4
2,2140,5,2,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,44,5,5,1,2,3,4,2,3,2,4
2,2140,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,44,5,5,1,2,3,4,2,3,2,4
2,2140,7,1,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,44,5,5,1,2,3,4,2,3,2,4
2,2140,8,1,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,44,5,5,1,2,3,4,2,3,2,4
2,2140,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,44,5,5,1,2,3,4,2,3,2,4
2,2613,1,2,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,23,6,5,1,3,4,3,3,4,3,3
2,2613,2,3,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,23,6,5,1,3,4,3,3,4,3,3
2,2613,3,2,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,23,6,5,1,3,4,3,3,4,3,3
2,2613,4,3,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,23,6,5,1,3,4,3,3,4,3,3
2,2613,5,2,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,23,6,5,1,3,4,3,3,4,3,3
2,2613,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,23,6,5,1,3,4,3,3,4,3,3
2,2613,7,1,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,23,6,5,1,3,4,3,3,4,3,3
2,2613,8,3,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,23,6,5,1,3,4,3,3,4,3,3
2,2613,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,23,6,5,1,3,4,3,3,4,3,3
1,1636,1,2,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,32,6,6,1,3,4,3,2,3,3,4
1,1636,2,2,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,32,6,6,1,3,4,3,2,3,3,4
1,1636,3,1,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,32,6,6,1,3,4,3,2,3,3,4
1,1636,4,1,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,32,6,6,1,3,4,3,2,3,3,4
1,1636,5,2,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,32,6,6,1,3,4,3,2,3,3,4
1,1636,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,32,6,6,1,3,4,3,2,3,3,4
1,1636,7,3,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,32,6,6,1,3,4,3,2,3,3,4
1,1636,8,1,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,32,6,6,1,3,4,3,2,3,3,4
1,1636,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,32,6,6,1,3,4,3,2,3,3,4
2,2144,1,1,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,32,7,7,2,5,4,3,2,3,2,4
2,2144,2,3,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,32,7,7,2,5,4,3,2,3,2,4
2,2144,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,32,7,7,2,5,4,3,2,3,2,4
2,2144,4,1,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,32,7,7,2,5,4,3,2,3,2,4
2,2144,5,1,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,32,7,7,2,5,4,3,2,3,2,4
2,2144,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,32,7,7,2,5,4,3,2,3,2,4
2,2144,7,2,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,32,7,7,2,5,4,3,2,3,2,4
2,2144,8,1,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,32,7,7,2,5,4,3,2,3,2,4
2,2144,9,3,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,32,7,7,2,5,4,3,2,3,2,4
2,2145,1,1,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,63,6,6,1,4,3,5,2,2,3,3
2,2145,2,3,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,63,6,6,1,4,3,5,2,2,3,3
2,2145,3,2,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,63,6,6,1,4,3,5,2,2,3,3
2,2145,4,3,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,63,6,6,1,4,3,5,2,2,3,3
2,2145,5,2,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,63,6,6,1,4,3,5,2,2,3,3
2,2145,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,63,6,6,1,4,3,5,2,2,3,3
2,2145,7,3,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,63,6,6,1,4,3,5,2,2,3,3
2,2145,8,3,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,63,6,6,1,4,3,5,2,2,3,3
2,2145,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,63,6,6,1,4,3,5,2,2,3,3
1,2146,1,2,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,55,2,2,2,3,4,5,2,4,2,3
1,2146,2,3,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,55,2,2,2,3,4,5,2,4,2,3
1,2146,3,2,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,55,2,2,2,3,4,5,2,4,2,3
1,2146,4,1,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,55,2,2,2,3,4,5,2,4,2,3
1,2146,5,1,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,55,2,2,2,3,4,5,2,4,2,3
1,2146,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,55,2,2,2,3,4,5,2,4,2,3
1,2146,7,3,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,55,2,2,2,3,4,5,2,4,2,3
1,2146,8,3,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,55,2,2,2,3,4,5,2,4,2,3
1,2146,9,3,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,55,2,2,2,3,4,5,2,4,2,3
1,2151,1,2,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,42,6,5,2,4,3,5,5,4,3,1
1,2151,2,2,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,42,6,5,2,4,3,5,5,4,3,1
1,2151,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,42,6,5,2,4,3,5,5,4,3,1
1,2151,4,1,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,42,6,5,2,4,3,5,5,4,3,1
1,2151,5,2,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,42,6,5,2,4,3,5,5,4,3,1
1,2151,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,42,6,5,2,4,3,5,5,4,3,1
1,2151,7,3,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,42,6,5,2,4,3,5,5,4,3,1
1,2151,8,3,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,42,6,5,2,4,3,5,5,4,3,1
1,2151,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,42,6,5,2,4,3,5,5,4,3,1
2,2152,1,1,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,52,6,6,2,4,4,5,3,4,4,2
2,2152,2,3,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,52,6,6,2,4,4,5,3,4,4,2
2,2152,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,52,6,6,2,4,4,5,3,4,4,2
2,2152,4,1,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,52,6,6,2,4,4,5,3,4,4,2
2,2152,5,2,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,52,6,6,2,4,4,5,3,4,4,2
2,2152,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,52,6,6,2,4,4,5,3,4,4,2
2,2152,7,2,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,52,6,6,2,4,4,5,3,4,4,2
2,2152,8,1,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,52,6,6,2,4,4,5,3,4,4,2
2,2152,9,2,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,52,6,6,2,4,4,5,3,4,4,2
1,2616,1,2,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,60,6,6,1,3,4,3,3,4,4,2
1,2616,2,3,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,60,6,6,1,3,4,3,3,4,4,2
1,2616,3,2,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,60,6,6,1,3,4,3,3,4,4,2
1,2616,4,1,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,60,6,6,1,3,4,3,3,4,4,2
1,2616,5,2,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,60,6,6,1,3,4,3,3,4,4,2
1,2616,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,60,6,6,1,3,4,3,3,4,4,2
1,2616,7,3,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,60,6,6,1,3,4,3,3,4,4,2
1,2616,8,3,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,60,6,6,1,3,4,3,3,4,4,2
1,2616,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,60,6,6,1,3,4,3,3,4,4,2
1,1638,1,3,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,64,4,4,2,5,3,4,2,3,2,4
1,1638,2,3,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,64,4,4,2,5,3,4,2,3,2,4
1,1638,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,64,4,4,2,5,3,4,2,3,2,4
1,1638,4,2,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,64,4,4,2,5,3,4,2,3,2,4
1,1638,5,2,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,64,4,4,2,5,3,4,2,3,2,4
1,1638,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,64,4,4,2,5,3,4,2,3,2,4
1,1638,7,1,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,64,4,4,2,5,3,4,2,3,2,4
1,1638,8,1,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,64,4,4,2,5,3,4,2,3,2,4
1,1638,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,64,4,4,2,5,3,4,2,3,2,4
2,2617,1,3,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,44,4,4,1,1,5,4,3,4,4,2
2,2617,2,3,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,44,4,4,1,1,5,4,3,4,4,2
2,2617,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,44,4,4,1,1,5,4,3,4,4,2
2,2617,4,1,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,44,4,4,1,1,5,4,3,4,4,2
2,2617,5,2,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,44,4,4,1,1,5,4,3,4,4,2
2,2617,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,44,4,4,1,1,5,4,3,4,4,2
2,2617,7,3,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,44,4,4,1,1,5,4,3,4,4,2
2,2617,8,1,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,44,4,4,1,1,5,4,3,4,4,2
2,2617,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,44,4,4,1,1,5,4,3,4,4,2
2,1641,1,3,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,40,2,2,2,2,3,4,1,4,1,3
2,1641,2,3,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,40,2,2,2,2,3,4,1,4,1,3
2,1641,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,40,2,2,2,2,3,4,1,4,1,3
2,1641,4,3,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,40,2,2,2,2,3,4,1,4,1,3
2,1641,5,1,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,40,2,2,2,2,3,4,1,4,1,3
2,1641,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,40,2,2,2,2,3,4,1,4,1,3
2,1641,7,2,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,40,2,2,2,2,3,4,1,4,1,3
2,1641,8,1,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,40,2,2,2,2,3,4,1,4,1,3
2,1641,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,40,2,2,2,2,3,4,1,4,1,3
2,2159,1,2,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,53,5,5,2,3,3,3,2,2,4,4
2,2159,2,3,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,53,5,5,2,3,3,3,2,2,4,4
2,2159,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,53,5,5,2,3,3,3,2,2,4,4
2,2159,4,1,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,53,5,5,2,3,3,3,2,2,4,4
2,2159,5,2,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,53,5,5,2,3,3,3,2,2,4,4
2,2159,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,53,5,5,2,3,3,3,2,2,4,4
2,2159,7,3,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,53,5,5,2,3,3,3,2,2,4,4
2,2159,8,1,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,53,5,5,2,3,3,3,2,2,4,4
2,2159,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,53,5,5,2,3,3,3,2,2,4,4
2,2160,1,1,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,53,6,6,1,1,5,4,1,3,3,3
2,2160,2,3,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,53,6,6,1,1,5,4,1,3,3,3
2,2160,3,2,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,53,6,6,1,1,5,4,1,3,3,3
2,2160,4,3,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,53,6,6,1,1,5,4,1,3,3,3
2,2160,5,2,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,53,6,6,1,1,5,4,1,3,3,3
2,2160,6,1,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,53,6,6,1,1,5,4,1,3,3,3
2,2160,7,2,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,53,6,6,1,1,5,4,1,3,3,3
2,2160,8,1,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,53,6,6,1,1,5,4,1,3,3,3
2,2160,9,3,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,53,6,6,1,1,5,4,1,3,3,3
2,2622,1,1,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,29,6,6,1,3,2,1,1,2,1,2
2,2622,2,3,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,29,6,6,1,3,2,1,1,2,1,2
2,2622,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,29,6,6,1,3,2,1,1,2,1,2
2,2622,4,1,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,29,6,6,1,3,2,1,1,2,1,2
2,2622,5,2,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,29,6,6,1,3,2,1,1,2,1,2
2,2622,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,29,6,6,1,3,2,1,1,2,1,2
2,2622,7,2,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,29,6,6,1,3,2,1,1,2,1,2
2,2622,8,1,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,29,6,6,1,3,2,1,1,2,1,2
2,2622,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,29,6,6,1,3,2,1,1,2,1,2
1,2166,1,1,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,47,6,6,1,3,3,3,2,2,2,2
1,2166,2,2,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,47,6,6,1,3,3,3,2,2,2,2
1,2166,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,47,6,6,1,3,3,3,2,2,2,2
1,2166,4,1,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,47,6,6,1,3,3,3,2,2,2,2
1,2166,5,2,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,47,6,6,1,3,3,3,2,2,2,2
1,2166,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,47,6,6,1,3,3,3,2,2,2,2
1,2166,7,2,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,47,6,6,1,3,3,3,2,2,2,2
1,2166,8,1,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,47,6,6,1,3,3,3,2,2,2,2
1,2166,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,47,6,6,1,3,3,3,2,2,2,2
2,1664,1,2,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,33,6,6,1,3,4,4,2,2,3,4
2,1664,2,3,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,33,6,6,1,3,4,4,2,2,3,4
2,1664,3,2,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,33,6,6,1,3,4,4,2,2,3,4
2,1664,4,1,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,33,6,6,1,3,4,4,2,2,3,4
2,1664,5,2,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,33,6,6,1,3,4,4,2,2,3,4
2,1664,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,33,6,6,1,3,4,4,2,2,3,4
2,1664,7,2,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,33,6,6,1,3,4,4,2,2,3,4
2,1664,8,1,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,33,6,6,1,3,4,4,2,2,3,4
2,1664,9,3,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,33,6,6,1,3,4,4,2,2,3,4
1,2623,1,2,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,30,7,7,1,2,4,4,1,4,2,2
1,2623,2,3,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,30,7,7,1,2,4,4,1,4,2,2
1,2623,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,30,7,7,1,2,4,4,1,4,2,2
1,2623,4,1,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,30,7,7,1,2,4,4,1,4,2,2
1,2623,5,2,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,30,7,7,1,2,4,4,1,4,2,2
1,2623,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,30,7,7,1,2,4,4,1,4,2,2
1,2623,7,3,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,30,7,7,1,2,4,4,1,4,2,2
1,2623,8,1,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,30,7,7,1,2,4,4,1,4,2,2
1,2623,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,30,7,7,1,2,4,4,1,4,2,2
2,2171,1,1,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,44,7,6,1,1,4,4,1,2,2,2
2,2171,2,2,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,44,7,6,1,1,4,4,1,2,2,2
2,2171,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,44,7,6,1,1,4,4,1,2,2,2
2,2171,4,3,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,44,7,6,1,1,4,4,1,2,2,2
2,2171,5,1,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,44,7,6,1,1,4,4,1,2,2,2
2,2171,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,44,7,6,1,1,4,4,1,2,2,2
2,2171,7,2,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,44,7,6,1,1,4,4,1,2,2,2
2,2171,8,3,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,44,7,6,1,1,4,4,1,2,2,2
2,2171,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,44,7,6,1,1,4,4,1,2,2,2
2,2175,1,1,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,62,4,4,1,5,5,5,4,5,3,5
2,2175,2,2,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,62,4,4,1,5,5,5,4,5,3,5
2,2175,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,62,4,4,1,5,5,5,4,5,3,5
2,2175,4,3,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,62,4,4,1,5,5,5,4,5,3,5
2,2175,5,2,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,62,4,4,1,5,5,5,4,5,3,5
2,2175,6,1,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,62,4,4,1,5,5,5,4,5,3,5
2,2175,7,2,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,62,4,4,1,5,5,5,4,5,3,5
2,2175,8,1,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,62,4,4,1,5,5,5,4,5,3,5
2,2175,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,62,4,4,1,5,5,5,4,5,3,5
1,2176,1,2,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,52,4,4,1,3,5,4,2,2,3,5
1,2176,2,2,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,52,4,4,1,3,5,4,2,2,3,5
1,2176,3,1,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,52,4,4,1,3,5,4,2,2,3,5
1,2176,4,1,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,52,4,4,1,3,5,4,2,2,3,5
1,2176,5,3,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,52,4,4,1,3,5,4,2,2,3,5
1,2176,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,52,4,4,1,3,5,4,2,2,3,5
1,2176,7,3,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,52,4,4,1,3,5,4,2,2,3,5
1,2176,8,3,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,52,4,4,1,3,5,4,2,2,3,5
1,2176,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,52,4,4,1,3,5,4,2,2,3,5
1,2177,1,2,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,58,6,6,1,4,4,5,5,5,4,2
1,2177,2,3,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,58,6,6,1,4,4,5,5,5,4,2
1,2177,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,58,6,6,1,4,4,5,5,5,4,2
